#Iteration,Delta,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,1,0,0,0,1.6,3,0,6.16667,2,11.5,9,7,1.8,0.7,0,
2,0,1,0,0,0,1.6,3,0,6.16667,2,11.5,9,7,1.8,0.7,0,
3,0,1,0,0,0,0.566667,0.5,0.5,6.16667,2,1.75,0.583333,7,1.8,0.7,0,
4,0,5.91667,4.16667,1,0,0.958333,1.33333,3.33333,6.16667,0.333333,2.33333,1.66667,7,2.46667,0.7,0,
5,0,5.91667,4.16667,6.66667,0,0.958333,0.625,0.428571,6.16667,0.333333,0.25,0.712121,7,0.964286,3.03333,0,
6,0,5.91667,4.16667,6.66667,14,1.26667,0.625,0.428571,0.0714286,1.10714,1.4,1.0641,0.547619,0.401515,3.02381,0,
7,0,5.91667,4.16667,6.66667,14,1.26667,0.625,0.428571,0.0714286,1.10714,1.4,1.0641,0.547619,0.401515,3.02381,0,
8,0,5.91667,4.16667,6.66667,14,1.26667,0.625,0.428571,0.0714286,1.10714,1.4,1.0641,0.547619,0.401515,3.02381,0,
9,0,5.91667,4.16667,6.66667,14,1.26667,0.625,0.428571,0.0714286,1.10714,1.4,1.0641,0.547619,0.401515,3.02381,0,
10,0,5.91667,4.16667,6.66667,14,1.26667,0.708333,0.428571,0.0714286,1.10714,1.4,0.912088,0.547619,0.401515,3.02381,0,
11,0,2.13333,2.43333,6.66667,14,1.26667,0.708333,0.428571,0.0714286,1.10714,1.4,0.912088,0.547619,0.401515,3.02381,0,
12,0,2.13333,2.43333,6.66667,0.916667,0.175824,0.566667,0.428571,1.30357,0.333333,0.963636,0.912088,0.547619,0.401515,3.02381,0,
13,0,2.13333,2.43333,6.66667,0.916667,0.175824,0.566667,0.428571,1.30357,0.333333,0.963636,0.912088,0.547619,0.401515,3.02381,0,
14,0,2.13333,2.43333,6.66667,0.916667,0.175824,0.566667,0.428571,1.30357,0.333333,0.963636,0.912088,0.547619,0.401515,3.02381,0,
15,0,2.13333,2.43333,6.66667,1.45,0.175824,0.566667,0.428571,1.24444,0.333333,1.02564,0.912088,0.50641,0.126374,0.757576,0,
16,0,0.666667,2.43333,6.66667,0.533333,0.0333333,0.143939,0.428571,0.279412,0.621212,0.652381,0.912088,0.28022,0.126374,1.09341,0,
17,0,0.666667,2.43333,6.66667,0.428571,0.0333333,0.143939,0.428571,0.696078,0.621212,0.652381,0.912088,0.433824,0.126374,1.09341,0,
18,0,0.569444,2.43333,6.66667,1.37778,0.120915,0.143939,0.428571,0.351667,0.115385,0.758333,0.912088,0.22549,0.106618,0.05,0,
19,0,0.569444,2.43333,6.66667,1.37778,0.120915,0.143939,0.428571,0.351667,0.115385,0.758333,0.912088,0.22549,0.106618,0.05,0,
20,0,0.569444,2.43333,6.66667,1.37778,0.120915,0.143939,0.428571,0.351667,0.115385,0.758333,0.912088,0.22549,0.106618,0.05,0,
21,0,0.569444,2.43333,6.66667,1.37778,0.120915,0.143939,0.428571,0.406154,0.115385,0.758333,0.912088,0.428947,0.450292,0.485294,0,
22,0,1.24444,0.839286,0.75,1.37778,0.78655,0.108974,1.07778,0.406154,0.854167,0.22807,0.238562,0.428947,0.594737,0.764706,0,
23,0,1.24444,0.839286,0.75,1.37778,0.78655,0.108974,1.07778,0.406154,0.854167,0.22807,0.238562,0.428947,0.594737,0.764706,0,
24,0,1.24444,0.839286,0.75,0.340909,0.78655,0.108974,1.07778,0.279101,0.854167,0.22807,0.238562,0.428947,0.594737,0.764706,0,
25,0,1.2,1.63636,1.52778,0.340909,0.82619,1.52047,1.84583,0.279101,0.347953,0.359684,0.104762,0.428947,0.136667,0.0605263,0,
26,0,1.2,1.63636,1.52778,0.134615,0.82619,1.52047,1.84583,0.259852,0.340476,0.42029,0.104762,0.428947,0.136667,0.611905,0,
27,0,0.295238,0.0380952,0.447619,0.401099,0.0671937,0.45,0.918129,0.0962567,0.17316,0.42029,0.104762,0.185771,0.136667,0.611905,0,
28,0,0.804167,1.01471,1.13853,0.401099,0.0671937,0.245059,0.623684,0.0962567,0.17316,0.186667,0.104762,0.185771,0.136667,0.611905,0,
29,0,0.804167,1.01471,0.751812,0.401099,0.0671937,0.245059,0.250988,0.0962567,0.17316,0.249231,0.125,0.185771,0.136667,0.611905,0,
30,0,0.804167,1.01471,0.751812,0.179167,0.205,0.245059,0.250988,0.233613,0.375494,0.249231,0.125,0.185771,0.136667,0.611905,0,
31,0,0.804167,1.01471,0.751812,0.179167,0.189231,0.245059,0.250988,0.233613,0.344203,0.249231,0.125,0.185771,0.378917,0.420949,0,
32,0,0.804167,1.01471,0.751812,1.25368,0.596561,0.455,0.186594,0.0293651,0.373016,0.409677,0.381609,0.185771,0.258621,0.173846,0,
33,0,0.804167,1.01471,0.751812,1.25368,0.596561,0.455,0.186594,0.0293651,0.373016,0.409677,0.381609,0.185771,0.258621,0.173846,0,
34,0,0.804167,1.01471,0.751812,0.0710526,0.185057,0.455,0.186594,0.215465,0.373016,0.409677,0.381609,0.185771,0.258621,0.173846,0,
35,0,0.709559,0.957516,0.751812,0.0710526,0.185057,0.310769,0.348333,0.215465,0.373016,0.409677,0.381609,0.185771,0.258621,0.173846,0,
